policy_id,factor_name,factor_level
8560,dachart,Sattel
8560,nutzung,Vermietet
8560,gebaeudeart,MFH
8560,sicherungen,Standard
8560,hochwasserzone,HWZ1
8560,roof_material,Ziegel
8560,heizung,Gas
8561,plz_zone,B
8561,baujahr_klasse,1980-1999
8561,dachart,Flach
8561,nutzung,Vermietet
8561,gebaeudeart,DHH
8561,sicherungen,Erweitert
8561,hochwasserzone,HWZ1
8561,roof_material,Schiefer
8561,heizung,Gas
8562,plz_zone,C
8562,baujahr_klasse,1950-1979
8562,dachart,Walmdach
8562,nutzung,Vermietet
8562,gebaeudeart,Reihenhaus
8562,sicherungen,Standard
8562,hochwasserzone,HWZ3
8562,roof_material,Schiefer
8562,heizung,Fernwärme
8563,plz_zone,C
8563,baujahr_klasse,1980-1999
8563,dachart,Walmdach
8563,nutzung,Eigennutzung
8563,gebaeudeart,Reihenhaus
8563,sicherungen,Erweitert
8563,hochwasserzone,HWZ3
8563,roof_material,Schiefer
8563,heizung,Wärmepumpe
8564,plz_zone,C
8564,baujahr_klasse,2010+
8564,dachart,Sattel
8564,nutzung,Vermietet
8564,gebaeudeart,DHH
8564,sicherungen,Erweitert
8564,hochwasserzone,HWZ2
8564,roof_material,Ziegel
8564,heizung,Gas
8565,plz_zone,C
8565,baujahr_klasse,<1950
8565,dachart,Flach
8565,nutzung,Vermietet
8565,gebaeudeart,Reihenhaus
8565,sicherungen,Standard
8565,hochwasserzone,HWZ2
8565,roof_material,Blech
8565,heizung,Oel
8566,plz_zone,A
8566,baujahr_klasse,2010+
8566,dachart,Sattel
8566,nutzung,Eigennutzung
8566,gebaeudeart,MFH
8566,sicherungen,Erweitert
8566,hochwasserzone,HWZ3
8566,roof_material,Ziegel
8566,heizung,Gas
8567,plz_zone,A
8567,baujahr_klasse,<1950
8567,dachart,Flach
8567,nutzung,Vermietet
8567,gebaeudeart,EFH
8567,sicherungen,Erweitert
8567,hochwasserzone,HWZ0
8567,roof_material,Ziegel
8567,heizung,Wärmepumpe
8568,plz_zone,C
8568,baujahr_klasse,1950-1979
8568,dachart,Flach
8568,nutzung,Eigennutzung
8568,gebaeudeart,EFH
8568,sicherungen,Standard
8568,hochwasserzone,HWZ3
8568,roof_material,Bitumen
8568,heizung,Wärmepumpe
8569,plz_zone,C
8569,baujahr_klasse,2000-2009
8569,dachart,Flach
8569,nutzung,Vermietet
8569,gebaeudeart,Reihenhaus
8569,sicherungen,Standard
8569,hochwasserzone,HWZ0
8569,roof_material,Bitumen
8569,heizung,Fernwärme
8570,plz_zone,C
8570,baujahr_klasse,<1950
8570,dachart,Walmdach
8570,nutzung,Vermietet
8570,gebaeudeart,EFH
8570,sicherungen,Erweitert
8570,hochwasserzone,HWZ3
8570,roof_material,Bitumen
8570,heizung,Gas
8571,plz_zone,A
8571,baujahr_klasse,2010+
8571,dachart,Sattel
8571,nutzung,Eigennutzung
8571,gebaeudeart,Reihenhaus
8571,sicherungen,Standard
8571,hochwasserzone,HWZ3
8571,roof_material,Ziegel
8571,heizung,Fernwärme
8572,plz_zone,C
8572,baujahr_klasse,2000-2009
8572,dachart,Flach
8572,nutzung,Eigennutzung
8572,gebaeudeart,DHH
8572,sicherungen,Standard
8572,hochwasserzone,HWZ1
8572,roof_material,Bitumen
8572,heizung,Gas
8573,plz_zone,A
8573,baujahr_klasse,2010+
8573,dachart,Flach
8573,nutzung,Eigennutzung
8573,gebaeudeart,MFH
8573,sicherungen,Standard
8573,hochwasserzone,HWZ1
8573,roof_material,Ziegel
8573,heizung,Wärmepumpe
8574,plz_zone,C
8574,baujahr_klasse,2000-2009
8574,dachart,Flach
8574,nutzung,Vermietet
8574,gebaeudeart,Reihenhaus
8574,sicherungen,Standard
8574,hochwasserzone,HWZ2
8574,roof_material,Blech
8574,heizung,Gas
8575,plz_zone,D
8575,baujahr_klasse,<1950
8575,dachart,Walmdach
8575,nutzung,Eigennutzung
8575,gebaeudeart,DHH
8575,sicherungen,Erweitert
8575,hochwasserzone,HWZ3
8575,roof_material,Ziegel
8575,heizung,Fernwärme
8576,plz_zone,D
8576,baujahr_klasse,<1950
8576,dachart,Walmdach
8576,nutzung,Eigennutzung
8576,gebaeudeart,Reihenhaus
8576,sicherungen,Standard
8576,hochwasserzone,HWZ2
8576,roof_material,Blech
8576,heizung,Oel
8577,plz_zone,C
8577,baujahr_klasse,<1950
8577,dachart,Sattel
8577,nutzung,Eigennutzung
8577,gebaeudeart,EFH
8577,sicherungen,Standard
8577,hochwasserzone,HWZ1
8577,roof_material,Blech
8577,heizung,Gas
8578,plz_zone,A
8578,baujahr_klasse,1980-1999
8578,dachart,Sattel
8578,nutzung,Eigennutzung
8578,gebaeudeart,Reihenhaus
8578,sicherungen,Erweitert
8578,hochwasserzone,HWZ2
8578,roof_material,Bitumen
8578,heizung,Oel
8579,plz_zone,D
8579,baujahr_klasse,2010+
8579,dachart,Walmdach
8579,nutzung,Vermietet
8579,gebaeudeart,MFH
8579,sicherungen,Erweitert
8579,hochwasserzone,HWZ2
8579,roof_material,Bitumen
8579,heizung,Oel
8580,plz_zone,D
8580,baujahr_klasse,2000-2009
8580,dachart,Flach
8580,nutzung,Eigennutzung
8580,gebaeudeart,MFH
8580,sicherungen,Standard
8580,hochwasserzone,HWZ3
8580,roof_material,Bitumen
8580,heizung,Wärmepumpe
8581,plz_zone,B
8581,baujahr_klasse,1950-1979
8581,dachart,Sattel
8581,nutzung,Vermietet
8581,gebaeudeart,DHH
8581,sicherungen,Erweitert
8581,hochwasserzone,HWZ3
8581,roof_material,Bitumen
8581,heizung,Fernwärme
8582,plz_zone,C
8582,baujahr_klasse,1950-1979
8582,dachart,Sattel
8582,nutzung,Eigennutzung
8582,gebaeudeart,MFH
8582,sicherungen,Erweitert
8582,hochwasserzone,HWZ0
8582,roof_material,Schiefer
8582,heizung,Fernwärme
8583,plz_zone,B
8583,baujahr_klasse,2010+
8583,dachart,Flach
8583,nutzung,Vermietet
8583,gebaeudeart,MFH
8583,sicherungen,Standard
8583,hochwasserzone,HWZ2
8583,roof_material,Bitumen
8583,heizung,Fernwärme
8584,plz_zone,A
8584,baujahr_klasse,2000-2009
8584,dachart,Sattel
8584,nutzung,Vermietet
8584,gebaeudeart,EFH
8584,sicherungen,Erweitert
8584,hochwasserzone,HWZ1
8584,roof_material,Schiefer
8584,heizung,Gas
8585,plz_zone,A
8585,baujahr_klasse,2000-2009
8585,dachart,Sattel
8585,nutzung,Vermietet
8585,gebaeudeart,DHH
8585,sicherungen,Erweitert
8585,hochwasserzone,HWZ2
8585,roof_material,Bitumen
8585,heizung,Gas
8586,plz_zone,B
8586,baujahr_klasse,1980-1999
8586,dachart,Sattel
8586,nutzung,Eigennutzung
8586,gebaeudeart,EFH
8586,sicherungen,Standard
8586,hochwasserzone,HWZ1
8586,roof_material,Schiefer
8586,heizung,Wärmepumpe
8587,plz_zone,D
8587,baujahr_klasse,<1950
8587,dachart,Flach
8587,nutzung,Eigennutzung
8587,gebaeudeart,Reihenhaus
8587,sicherungen,Standard
8587,hochwasserzone,HWZ1
8587,roof_material,Schiefer
8587,heizung,Wärmepumpe
8588,plz_zone,C
8588,baujahr_klasse,1950-1979
8588,dachart,Walmdach
8588,nutzung,Eigennutzung
8588,gebaeudeart,DHH
8588,sicherungen,Standard
8588,hochwasserzone,HWZ2
8588,roof_material,Ziegel
8588,heizung,Wärmepumpe
8589,plz_zone,B
8589,baujahr_klasse,2000-2009
8589,dachart,Sattel
8589,nutzung,Vermietet
8589,gebaeudeart,Reihenhaus
8589,sicherungen,Erweitert
8589,hochwasserzone,HWZ1
8589,roof_material,Ziegel
8589,heizung,Wärmepumpe
8590,plz_zone,D
8590,baujahr_klasse,2010+
8590,dachart,Sattel
8590,nutzung,Vermietet
8590,gebaeudeart,EFH
8590,sicherungen,Standard
8590,hochwasserzone,HWZ3
8590,roof_material,Bitumen
8590,heizung,Fernwärme
8591,plz_zone,B
8591,baujahr_klasse,2010+
8591,dachart,Walmdach
8591,nutzung,Eigennutzung
8591,gebaeudeart,Reihenhaus
8591,sicherungen,Erweitert
8591,hochwasserzone,HWZ1
8591,roof_material,Bitumen
8591,heizung,Oel
8592,plz_zone,B
8592,baujahr_klasse,2010+
8592,dachart,Walmdach
8592,nutzung,Eigennutzung
8592,gebaeudeart,DHH
8592,sicherungen,Standard
8592,hochwasserzone,HWZ3
8592,roof_material,Bitumen
8592,heizung,Gas
8593,plz_zone,A
8593,baujahr_klasse,2010+
8593,dachart,Walmdach
8593,nutzung,Vermietet
8593,gebaeudeart,EFH
8593,sicherungen,Standard
8593,hochwasserzone,HWZ0
8593,roof_material,Blech
8593,heizung,Wärmepumpe
8594,plz_zone,B
8594,baujahr_klasse,1980-1999
8594,dachart,Walmdach
8594,nutzung,Eigennutzung
8594,gebaeudeart,EFH
8594,sicherungen,Erweitert
8594,hochwasserzone,HWZ3
8594,roof_material,Bitumen
8594,heizung,Wärmepumpe
8595,plz_zone,C
8595,baujahr_klasse,1980-1999
8595,dachart,Walmdach
8595,nutzung,Eigennutzung
8595,gebaeudeart,EFH
8595,sicherungen,Standard
8595,hochwasserzone,HWZ2
8595,roof_material,Schiefer
8595,heizung,Oel
8596,plz_zone,C
8596,baujahr_klasse,1980-1999
8596,dachart,Walmdach
8596,nutzung,Eigennutzung
8596,gebaeudeart,MFH
8596,sicherungen,Erweitert
8596,hochwasserzone,HWZ1
8596,roof_material,Ziegel
8596,heizung,Wärmepumpe
8597,plz_zone,B
8597,baujahr_klasse,<1950
8597,dachart,Walmdach
8597,nutzung,Vermietet
8597,gebaeudeart,EFH
8597,sicherungen,Standard
8597,hochwasserzone,HWZ3
8597,roof_material,Schiefer
8597,heizung,Oel
8598,plz_zone,A
8598,baujahr_klasse,2000-2009
8598,dachart,Flach
8598,nutzung,Eigennutzung
8598,gebaeudeart,EFH
8598,sicherungen,Erweitert
8598,hochwasserzone,HWZ1
8598,roof_material,Bitumen
8598,heizung,Oel
8599,plz_zone,A
8599,baujahr_klasse,2010+
8599,dachart,Sattel
8599,nutzung,Eigennutzung
8599,gebaeudeart,MFH
8599,sicherungen,Standard
8599,hochwasserzone,HWZ2
8599,roof_material,Schiefer
8599,heizung,Oel
8600,plz_zone,D
8600,baujahr_klasse,1980-1999
8600,dachart,Sattel
8600,nutzung,Vermietet
8600,gebaeudeart,EFH
8600,sicherungen,Erweitert
8600,hochwasserzone,HWZ0
8600,roof_material,Ziegel
8600,heizung,Oel
8601,plz_zone,B
8601,baujahr_klasse,1950-1979
8601,dachart,Sattel
8601,nutzung,Eigennutzung
8601,gebaeudeart,DHH
8601,sicherungen,Erweitert
8601,hochwasserzone,HWZ3
8601,roof_material,Ziegel
8601,heizung,Wärmepumpe
8602,plz_zone,B
8602,baujahr_klasse,<1950
8602,dachart,Sattel
8602,nutzung,Vermietet
8602,gebaeudeart,Reihenhaus
8602,sicherungen,Standard
8602,hochwasserzone,HWZ3
8602,roof_material,Bitumen
8602,heizung,Fernwärme
8603,plz_zone,B
8603,baujahr_klasse,1980-1999
8603,dachart,Walmdach
8603,nutzung,Eigennutzung
8603,gebaeudeart,MFH
8603,sicherungen,Erweitert
8603,hochwasserzone,HWZ3
8603,roof_material,Schiefer
8603,heizung,Gas
8604,plz_zone,A
8604,baujahr_klasse,<1950
8604,dachart,Walmdach
8604,nutzung,Vermietet
8604,gebaeudeart,EFH
8604,sicherungen,Erweitert
8604,hochwasserzone,HWZ1
8604,roof_material,Blech
8604,heizung,Wärmepumpe
8605,plz_zone,B
8605,baujahr_klasse,2010+
8605,dachart,Flach
8605,nutzung,Eigennutzung
8605,gebaeudeart,MFH
8605,sicherungen,Erweitert
8605,hochwasserzone,HWZ2
8605,roof_material,Ziegel
8605,heizung,Gas
8606,plz_zone,B
8606,baujahr_klasse,1980-1999
8606,dachart,Flach
8606,nutzung,Vermietet
8606,gebaeudeart,MFH
8606,sicherungen,Standard
8606,hochwasserzone,HWZ1
8606,roof_material,Ziegel
8606,heizung,Oel
8607,plz_zone,D
8607,baujahr_klasse,<1950
8607,dachart,Walmdach
8607,nutzung,Eigennutzung
8607,gebaeudeart,Reihenhaus
8607,sicherungen,Erweitert
8607,hochwasserzone,HWZ1
8607,roof_material,Blech
8607,heizung,Oel
8608,plz_zone,A
8608,baujahr_klasse,<1950
8608,dachart,Flach
8608,nutzung,Eigennutzung
8608,gebaeudeart,EFH
8608,sicherungen,Standard
8608,hochwasserzone,HWZ0
8608,roof_material,Ziegel
8608,heizung,Oel
8609,plz_zone,A
8609,baujahr_klasse,1980-1999
8609,dachart,Walmdach
8609,nutzung,Eigennutzung
8609,gebaeudeart,EFH
8609,sicherungen,Standard
8609,hochwasserzone,HWZ2
8609,roof_material,Schiefer
8609,heizung,Gas
8610,plz_zone,B
8610,baujahr_klasse,<1950
8610,dachart,Sattel
8610,nutzung,Eigennutzung
8610,gebaeudeart,DHH
8610,sicherungen,Erweitert
8610,hochwasserzone,HWZ0
8610,roof_material,Blech
8610,heizung,Oel
8611,plz_zone,A
8611,baujahr_klasse,1980-1999
8611,dachart,Walmdach
8611,nutzung,Eigennutzung
8611,gebaeudeart,DHH
8611,sicherungen,Standard
8611,hochwasserzone,HWZ3
8611,roof_material,Ziegel
8611,heizung,Wärmepumpe
8612,plz_zone,B
8612,baujahr_klasse,<1950
8612,dachart,Flach
8612,nutzung,Eigennutzung
8612,gebaeudeart,MFH
8612,sicherungen,Erweitert
8612,hochwasserzone,HWZ1
8612,roof_material,Schiefer
8612,heizung,Wärmepumpe
8613,plz_zone,D
8613,baujahr_klasse,2000-2009
8613,dachart,Sattel
8613,nutzung,Eigennutzung
8613,gebaeudeart,EFH
8613,sicherungen,Standard
8613,hochwasserzone,HWZ2
8613,roof_material,Blech
8613,heizung,Fernwärme
8614,plz_zone,C
8614,baujahr_klasse,2000-2009
8614,dachart,Walmdach
8614,nutzung,Vermietet
8614,gebaeudeart,Reihenhaus
8614,sicherungen,Erweitert
8614,hochwasserzone,HWZ0
8614,roof_material,Ziegel
8614,heizung,Fernwärme
8615,plz_zone,C
8615,baujahr_klasse,2010+
8615,dachart,Walmdach
8615,nutzung,Vermietet
8615,gebaeudeart,DHH
8615,sicherungen,Standard
8615,hochwasserzone,HWZ3
8615,roof_material,Schiefer
8615,heizung,Oel
8616,plz_zone,A
8616,baujahr_klasse,1950-1979
8616,dachart,Sattel
8616,nutzung,Vermietet
8616,gebaeudeart,DHH
8616,sicherungen,Standard
8616,hochwasserzone,HWZ2
8616,roof_material,Schiefer
8616,heizung,Fernwärme
8617,plz_zone,D
8617,baujahr_klasse,2000-2009
8617,dachart,Flach
8617,nutzung,Vermietet
8617,gebaeudeart,EFH
8617,sicherungen,Erweitert
8617,hochwasserzone,HWZ1
8617,roof_material,Blech
8617,heizung,Gas
8618,plz_zone,B
8618,baujahr_klasse,<1950
8618,dachart,Sattel
8618,nutzung,Eigennutzung
8618,gebaeudeart,EFH
8618,sicherungen,Standard
8618,hochwasserzone,HWZ2
8618,roof_material,Ziegel
8618,heizung,Gas
8619,plz_zone,D
8619,baujahr_klasse,2000-2009
8619,dachart,Sattel
8619,nutzung,Eigennutzung
8619,gebaeudeart,Reihenhaus
8619,sicherungen,Erweitert
8619,hochwasserzone,HWZ1
8619,roof_material,Bitumen
8619,heizung,Wärmepumpe
8620,plz_zone,A
8620,baujahr_klasse,1950-1979
8620,dachart,Flach
8620,nutzung,Eigennutzung
8620,gebaeudeart,Reihenhaus
8620,sicherungen,Erweitert
8620,hochwasserzone,HWZ3
8620,roof_material,Bitumen
8620,heizung,Oel
8621,plz_zone,C
8621,baujahr_klasse,1950-1979
8621,dachart,Walmdach
8621,nutzung,Vermietet
8621,gebaeudeart,EFH
8621,sicherungen,Erweitert
8621,hochwasserzone,HWZ1
8621,roof_material,Blech
8621,heizung,Gas
8622,plz_zone,D
8622,baujahr_klasse,1950-1979
8622,dachart,Flach
8622,nutzung,Eigennutzung
8622,gebaeudeart,DHH
8622,sicherungen,Standard
8622,hochwasserzone,HWZ3
8622,roof_material,Blech
8622,heizung,Gas
8623,plz_zone,A
8623,baujahr_klasse,1950-1979
8623,dachart,Walmdach
8623,nutzung,Vermietet
8623,gebaeudeart,DHH
8623,sicherungen,Standard
8623,hochwasserzone,HWZ0
8623,roof_material,Bitumen
8623,heizung,Gas
8624,plz_zone,D
8624,baujahr_klasse,1980-1999
8624,dachart,Sattel
8624,nutzung,Eigennutzung
8624,gebaeudeart,DHH
8624,sicherungen,Erweitert
8624,hochwasserzone,HWZ3
8624,roof_material,Ziegel
8624,heizung,Oel
8625,plz_zone,B
8625,baujahr_klasse,1980-1999
8625,dachart,Sattel
8625,nutzung,Vermietet
8625,gebaeudeart,Reihenhaus
8625,sicherungen,Standard
8625,hochwasserzone,HWZ3
8625,roof_material,Blech
8625,heizung,Oel
8626,plz_zone,A
8626,baujahr_klasse,<1950
8626,dachart,Flach
8626,nutzung,Vermietet
8626,gebaeudeart,MFH
8626,sicherungen,Standard
8626,hochwasserzone,HWZ1
8626,roof_material,Bitumen
8626,heizung,Gas
8627,plz_zone,B
8627,baujahr_klasse,<1950
8627,dachart,Walmdach
8627,nutzung,Eigennutzung
8627,gebaeudeart,Reihenhaus
8627,sicherungen,Erweitert
8627,hochwasserzone,HWZ3
8627,roof_material,Blech
8627,heizung,Wärmepumpe
8628,plz_zone,A
8628,baujahr_klasse,<1950
8628,dachart,Sattel
8628,nutzung,Eigennutzung
8628,gebaeudeart,MFH
8628,sicherungen,Standard
8628,hochwasserzone,HWZ0
8628,roof_material,Bitumen
8628,heizung,Fernwärme
8629,plz_zone,B
8629,baujahr_klasse,2000-2009
8629,dachart,Walmdach
8629,nutzung,Vermietet
8629,gebaeudeart,Reihenhaus
8629,sicherungen,Standard
8629,hochwasserzone,HWZ0
8629,roof_material,Ziegel
8629,heizung,Gas
8630,plz_zone,D
8630,baujahr_klasse,2010+
8630,dachart,Sattel
8630,nutzung,Eigennutzung
8630,gebaeudeart,MFH
8630,sicherungen,Erweitert
8630,hochwasserzone,HWZ2
8630,roof_material,Bitumen
8630,heizung,Oel
8631,plz_zone,A
8631,baujahr_klasse,2010+
8631,dachart,Flach
8631,nutzung,Vermietet
8631,gebaeudeart,DHH
8631,sicherungen,Standard
8631,hochwasserzone,HWZ3
8631,roof_material,Schiefer
8631,heizung,Fernwärme
8632,plz_zone,C
8632,baujahr_klasse,1950-1979
8632,dachart,Flach
8632,nutzung,Vermietet
8632,gebaeudeart,Reihenhaus
8632,sicherungen,Erweitert
8632,hochwasserzone,HWZ3
8632,roof_material,Blech
8632,heizung,Fernwärme
8633,plz_zone,B
8633,baujahr_klasse,2010+
8633,dachart,Flach
8633,nutzung,Eigennutzung
8633,gebaeudeart,MFH
8633,sicherungen,Erweitert
8633,hochwasserzone,HWZ0
8633,roof_material,Bitumen
8633,heizung,Oel
8634,plz_zone,A
8634,baujahr_klasse,1980-1999
8634,dachart,Sattel
8634,nutzung,Eigennutzung
8634,gebaeudeart,MFH
8634,sicherungen,Erweitert
8634,hochwasserzone,HWZ0
8634,roof_material,Ziegel
8634,heizung,Fernwärme
8635,plz_zone,B
8635,baujahr_klasse,1980-1999
8635,dachart,Sattel
8635,nutzung,Eigennutzung
8635,gebaeudeart,DHH
8635,sicherungen,Standard
8635,hochwasserzone,HWZ3
8635,roof_material,Bitumen
8635,heizung,Gas
8636,plz_zone,B
8636,baujahr_klasse,<1950
8636,dachart,Sattel
8636,nutzung,Vermietet
8636,gebaeudeart,EFH
8636,sicherungen,Standard
8636,hochwasserzone,HWZ2
8636,roof_material,Ziegel
8636,heizung,Wärmepumpe
8637,plz_zone,D
8637,baujahr_klasse,2000-2009
8637,dachart,Flach
8637,nutzung,Vermietet
8637,gebaeudeart,EFH
8637,sicherungen,Erweitert
8637,hochwasserzone,HWZ3
8637,roof_material,Bitumen
8637,heizung,Gas
8638,plz_zone,C
8638,baujahr_klasse,2000-2009
8638,dachart,Sattel
8638,nutzung,Vermietet
8638,gebaeudeart,Reihenhaus
8638,sicherungen,Standard
8638,hochwasserzone,HWZ0
8638,roof_material,Bitumen
8638,heizung,Fernwärme
8639,plz_zone,B
8639,baujahr_klasse,1950-1979
8639,dachart,Flach
8639,nutzung,Eigennutzung
8639,gebaeudeart,Reihenhaus
8639,sicherungen,Standard
8639,hochwasserzone,HWZ0
8639,roof_material,Ziegel
8639,heizung,Fernwärme
8640,plz_zone,D
8640,baujahr_klasse,1950-1979
8640,dachart,Walmdach
8640,nutzung,Vermietet
8640,gebaeudeart,MFH
8640,sicherungen,Standard
8640,hochwasserzone,HWZ1
8640,roof_material,Ziegel
8640,heizung,Fernwärme
8641,plz_zone,A
8641,baujahr_klasse,2010+
8641,dachart,Flach
8641,nutzung,Eigennutzung
8641,gebaeudeart,EFH
8641,sicherungen,Erweitert
8641,hochwasserzone,HWZ1
8641,roof_material,Ziegel
8641,heizung,Wärmepumpe
8642,plz_zone,D
8642,baujahr_klasse,<1950
8642,dachart,Sattel
8642,nutzung,Eigennutzung
8642,gebaeudeart,DHH
8642,sicherungen,Standard
8642,hochwasserzone,HWZ0
8642,roof_material,Bitumen
8642,heizung,Gas
8643,plz_zone,D
8643,baujahr_klasse,2010+
8643,dachart,Walmdach
8643,nutzung,Eigennutzung
8643,gebaeudeart,DHH
8643,sicherungen,Erweitert
8643,hochwasserzone,HWZ3
8643,roof_material,Schiefer
8643,heizung,Fernwärme
8644,plz_zone,B
8644,baujahr_klasse,1980-1999
8644,dachart,Walmdach
8644,nutzung,Vermietet
8644,gebaeudeart,DHH
8644,sicherungen,Standard
8644,hochwasserzone,HWZ0
8644,roof_material,Blech
8644,heizung,Oel
8645,plz_zone,B
8645,baujahr_klasse,1980-1999
8645,dachart,Flach
8645,nutzung,Vermietet
8645,gebaeudeart,MFH
8645,sicherungen,Erweitert
8645,hochwasserzone,HWZ2
8645,roof_material,Schiefer
8645,heizung,Oel
8646,plz_zone,B
8646,baujahr_klasse,1950-1979
8646,dachart,Walmdach
8646,nutzung,Vermietet
8646,gebaeudeart,MFH
8646,sicherungen,Standard
8646,hochwasserzone,HWZ2
8646,roof_material,Schiefer
8646,heizung,Wärmepumpe
8647,plz_zone,B
8647,baujahr_klasse,2000-2009
8647,dachart,Walmdach
8647,nutzung,Eigennutzung
8647,gebaeudeart,MFH
8647,sicherungen,Standard
8647,hochwasserzone,HWZ3
8647,roof_material,Ziegel
8647,heizung,Wärmepumpe
8648,plz_zone,C
8648,baujahr_klasse,2010+
8648,dachart,Sattel
8648,nutzung,Vermietet
8648,gebaeudeart,DHH
8648,sicherungen,Erweitert
8648,hochwasserzone,HWZ1
8648,roof_material,Blech
8648,heizung,Wärmepumpe
8649,plz_zone,B
8649,baujahr_klasse,2010+
8649,dachart,Walmdach
8649,nutzung,Eigennutzung
8649,gebaeudeart,Reihenhaus
8649,sicherungen,Standard
8649,hochwasserzone,HWZ3
8649,roof_material,Bitumen
8649,heizung,Wärmepumpe
8650,plz_zone,D
8650,baujahr_klasse,2010+
8650,dachart,Flach
8650,nutzung,Eigennutzung
8650,gebaeudeart,MFH
8650,sicherungen,Erweitert
8650,hochwasserzone,HWZ2
8650,roof_material,Blech
8650,heizung,Fernwärme
8651,plz_zone,C
8651,baujahr_klasse,2000-2009
8651,dachart,Walmdach
8651,nutzung,Vermietet
8651,gebaeudeart,Reihenhaus
8651,sicherungen,Erweitert
8651,hochwasserzone,HWZ0
8651,roof_material,Schiefer
8651,heizung,Oel
8652,plz_zone,C
8652,baujahr_klasse,2000-2009
8652,dachart,Sattel
8652,nutzung,Eigennutzung
8652,gebaeudeart,Reihenhaus
8652,sicherungen,Erweitert
8652,hochwasserzone,HWZ0
8652,roof_material,Bitumen
8652,heizung,Gas
8653,plz_zone,A
8653,baujahr_klasse,1980-1999
8653,dachart,Walmdach
8653,nutzung,Eigennutzung
8653,gebaeudeart,EFH
8653,sicherungen,Erweitert
8653,hochwasserzone,HWZ0
8653,roof_material,Blech
8653,heizung,Oel
8654,plz_zone,C
8654,baujahr_klasse,1980-1999
8654,dachart,Walmdach
8654,nutzung,Vermietet
8654,gebaeudeart,Reihenhaus
8654,sicherungen,Erweitert
8654,hochwasserzone,HWZ2
8654,roof_material,Ziegel
8654,heizung,Oel
8655,plz_zone,A
8655,baujahr_klasse,1950-1979
8655,dachart,Sattel
8655,nutzung,Vermietet
8655,gebaeudeart,MFH
8655,sicherungen,Standard
8655,hochwasserzone,HWZ1
8655,roof_material,Blech
8655,heizung,Wärmepumpe
8656,plz_zone,A
8656,baujahr_klasse,1980-1999
8656,dachart,Sattel
8656,nutzung,Eigennutzung
8656,gebaeudeart,Reihenhaus
8656,sicherungen,Erweitert
8656,hochwasserzone,HWZ3
8656,roof_material,Blech
8656,heizung,Wärmepumpe
8657,plz_zone,D
8657,baujahr_klasse,<1950
8657,dachart,Sattel
8657,nutzung,Vermietet
8657,gebaeudeart,DHH
8657,sicherungen,Standard
8657,hochwasserzone,HWZ3
8657,roof_material,Schiefer
8657,heizung,Gas
8658,plz_zone,A
8658,baujahr_klasse,1980-1999
8658,dachart,Flach
8658,nutzung,Eigennutzung
8658,gebaeudeart,DHH
8658,sicherungen,Standard
8658,hochwasserzone,HWZ1
8658,roof_material,Schiefer
8658,heizung,Gas
8659,plz_zone,B
8659,baujahr_klasse,2000-2009
8659,dachart,Sattel
8659,nutzung,Eigennutzung
8659,gebaeudeart,DHH
8659,sicherungen,Standard
8659,hochwasserzone,HWZ3
8659,roof_material,Blech
8659,heizung,Oel
8660,plz_zone,D
8660,baujahr_klasse,<1950
8660,dachart,Flach
8660,nutzung,Vermietet
8660,gebaeudeart,DHH
8660,sicherungen,Erweitert
8660,hochwasserzone,HWZ2
8660,roof_material,Schiefer
8660,heizung,Gas
8661,plz_zone,C
8661,baujahr_klasse,1950-1979
8661,dachart,Flach
8661,nutzung,Eigennutzung
8661,gebaeudeart,DHH
8661,sicherungen,Erweitert
8661,hochwasserzone,HWZ3
8661,roof_material,Schiefer
8661,heizung,Oel
8662,plz_zone,D
8662,baujahr_klasse,2000-2009
8662,dachart,Walmdach
8662,nutzung,Vermietet
8662,gebaeudeart,DHH
8662,sicherungen,Standard
8662,hochwasserzone,HWZ1
8662,roof_material,Blech
8662,heizung,Fernwärme
8663,plz_zone,C
8663,baujahr_klasse,<1950
8663,dachart,Flach
8663,nutzung,Vermietet
8663,gebaeudeart,DHH
8663,sicherungen,Erweitert
8663,hochwasserzone,HWZ2
8663,roof_material,Ziegel
8663,heizung,Fernwärme
8664,plz_zone,D
8664,baujahr_klasse,2000-2009
8664,dachart,Flach
8664,nutzung,Vermietet
8664,gebaeudeart,MFH
8664,sicherungen,Erweitert
8664,hochwasserzone,HWZ0
8664,roof_material,Schiefer
8664,heizung,Gas
8665,plz_zone,D
